data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_range_high_num,data_year,agency_id,nibrs_month_id,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,orig_format,did,data_year,offense_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,data_year,suspect_using_id,suspect_using_code,suspect_using_name
2021,158359255,143727703,1,4,,,,63,60,M,20,50,,60,,2021,25426,40346426,f,2021-10-26 02:25:26.716,2021-03-17,f,8,6,,ACCEPTED,,X,115384570,2021,172632012,13B,C,28,,,2021,4,N,Not Applicable
2021,164674828,149257679,1,8,,,,104,NS,X,99,50,,,,2021,42,40414439,f,2022-02-20 03:01:25.439,2021-03-20,f,10,6,,ACCEPTED,,X,128584716,2021,178954530,35A,C,33,,,2021,3,D,Drugs/Narcotics
2021,158359257,143727705,1,4,,,,48,45,M,10,50,,45,,2021,25426,40346426,f,2021-10-26 02:25:27.868,2021-03-30,f,21,6,,ACCEPTED,,X,115384576,2021,172632015,23H,C,35,,,2021,4,N,Not Applicable
2021,158359263,143727711,1,4,,,,26,23,M,30,50,,23,,2021,25426,40346426,f,2021-10-26 02:25:31.74,2021-03-30,f,9,6,,ACCEPTED,,X,115384594,2021,172632022,13B,C,21,,,2021,1,A,Alcohol
2021,164674831,149257682,1,4,,,,43,40,F,10,20,,40,,2021,42,40414439,f,2022-02-20 03:01:28.636,2021-03-22,f,18,6,,ACCEPTED,,X,128584725,2021,178954533,290,C,35,,,2021,4,N,Not Applicable
2021,158359268,143727716,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346426,f,2021-10-26 02:25:36.041,2021-03-30,f,15,6,,ACCEPTED,,X,115384609,2021,172632029,35A,C,2,,,2021,3,D,Drugs/Narcotics
2021,164674835,149257686,2,4,,,,24,21,M,10,20,,21,,2021,42,40414439,f,2022-02-20 03:01:32.919,2021-03-24,f,22,6,,ACCEPTED,,X,128584737,2021,178954537,13B,C,17,,,2021,4,N,Not Applicable
2021,164674836,149257687,1,8,,,,104,NS,X,99,50,,,,2021,42,40414439,f,2022-02-20 03:01:33.797,2021-03-26,f,8,5,2021-03-26,ACCEPTED,,X,128584740,2021,178954538,35A,C,40,,,2021,3,D,Drugs/Narcotics
2021,158359270,143727718,1,4,,,,48,45,M,10,50,,45,,2021,25426,40346426,f,2021-10-26 02:25:38.558,2021-03-28,f,15,6,,ACCEPTED,,X,115384615,2021,172632032,23D,C,17,,,2021,4,N,Not Applicable
2021,158359280,143727727,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346426,f,2021-10-26 02:25:45.998,2021-03-30,f,21,6,,ACCEPTED,,X,115384642,2021,172632045,35A,C,41,,,2021,3,D,Drugs/Narcotics
2021,158359281,143727728,1,4,,,,36,33,F,30,50,,33,,2021,25426,40346426,f,2021-10-26 02:25:47,2021-03-30,f,20,6,,ACCEPTED,,X,115384645,2021,172632047,290,C,35,,,2021,4,N,Not Applicable
2021,164674843,149257692,4,4,,,,69,66,F,10,20,,66,,2021,42,40414439,f,2022-02-20 03:01:38.802,2021-03-27,f,12,6,,ACCEPTED,,X,128584755,2021,178954543,35A,C,17,,,2021,3,D,Drugs/Narcotics
2021,158359285,143727732,1,4,,,,35,32,F,20,50,,32,,2021,25426,40346426,f,2021-10-26 02:25:49.065,2021-03-30,f,23,6,,ACCEPTED,,X,115384657,2021,172632052,13B,C,35,,,2021,1,A,Alcohol
2021,164674844,149257692,5,8,,,,104,NS,X,99,50,,,,2021,42,40414439,f,2022-02-20 03:01:38.802,2021-03-27,f,12,6,,ACCEPTED,,X,128584755,2021,178954543,35A,C,17,,,2021,3,D,Drugs/Narcotics
2021,158359286,143727733,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346426,f,2021-10-26 02:25:50.056,2021-03-30,f,23,3,2021-03-30,ACCEPTED,,X,115384660,2021,172632053,35A,C,28,,,2021,4,N,Not Applicable
2021,164674846,149257694,1,8,,,,104,NS,X,99,50,,,,2021,42,40414439,f,2022-02-20 03:01:40.478,2021-03-28,f,23,6,,ACCEPTED,,X,128584761,2021,178954546,35A,C,17,,,2021,3,D,Drugs/Narcotics
2021,158359288,143727735,1,1,,,,104,NS,X,99,50,,,,2021,25426,40346426,f,2021-10-26 02:25:51.05,2021-03-31,f,0,6,,ACCEPTED,,X,115384666,2021,172632055,220,A,11,,F,2021,4,N,Not Applicable
2021,158359292,143727739,1,5,3,4,,41,38,M,10,50,,38,,2021,25426,40346426,f,2021-10-26 02:25:54.076,2021-03-31,f,10,6,,ACCEPTED,,X,115384678,2021,172632061,13B,C,25,,,2021,1,A,Alcohol
2021,158359293,143727740,1,4,,,,68,65,M,10,50,,65,,2021,25426,40346426,f,2021-10-26 02:25:55.154,2021-03-31,f,0,6,,ACCEPTED,,X,115384681,2021,172632062,23D,C,35,,,2021,4,N,Not Applicable
2021,164674853,149257700,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-20 03:01:47.197,2021-04-02,f,5,6,,ACCEPTED,,X,128584779,2021,178954553,35A,C,26,,,2021,3,D,Drugs/Narcotics
2021,158359303,143727749,1,4,,,,46,43,F,10,50,,43,,2021,25426,40346426,f,2021-10-26 02:26:02.496,2021-03-31,f,15,6,,ACCEPTED,,X,115384708,2021,172632071,23F,C,25,,,2021,4,N,Not Applicable
2021,164674854,149257701,1,4,,,,61,58,M,10,20,,58,,2021,42,40413829,f,2022-02-20 03:01:48.197,2021-04-02,f,17,6,,ACCEPTED,,X,128584782,2021,178954554,120,C,35,,,2021,3,D,Drugs/Narcotics
2021,158359304,143727750,1,4,,,,54,51,M,10,50,,51,,2021,25426,40346426,f,2021-10-26 02:26:03.594,2021-03-31,f,15,6,,ACCEPTED,,X,115384711,2021,172632072,290,C,35,,,2021,4,N,Not Applicable
2021,164674855,149257701,2,4,,,,34,31,F,10,20,,31,,2021,42,40413829,f,2022-02-20 03:01:48.197,2021-04-02,f,17,6,,ACCEPTED,,X,128584782,2021,178954554,120,C,35,,,2021,3,D,Drugs/Narcotics
2021,164674856,149257702,2,5,2,4,,35,32,M,10,20,,32,,2021,42,40413829,f,2022-02-20 03:01:49.241,2021-04-02,f,21,6,,ACCEPTED,,X,128584785,2021,178954557,13A,C,33,,,2021,4,N,Not Applicable
2021,158359317,143727763,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:12.194,2021-04-01,f,2,6,,ACCEPTED,,X,115384750,2021,172632086,35A,C,41,,,2021,3,D,Drugs/Narcotics
2021,165384654,149878835,16,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-03-05 03:07:52.927,2021-04-03,f,19,6,,ACCEPTED,,X,130294906,2021,179673760,11D,A,44,,,2021,4,N,Not Applicable
2021,158359318,143727764,1,4,,,,41,38,F,20,50,,38,,2021,25426,40346420,f,2021-10-26 02:26:13.052,2021-04-01,f,5,6,,ACCEPTED,,X,115384753,2021,172632088,13B,C,35,,,2021,1,A,Alcohol
2021,164674866,149257704,2,4,,,,58,55,F,10,40,,55,,2021,42,40413829,f,2022-02-20 03:01:51.083,2021-04-04,f,0,6,,ACCEPTED,,X,128584791,2021,178954564,240,C,33,,,2021,4,N,Not Applicable
2021,158359326,143727771,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346426,f,2021-10-26 02:26:17.772,2021-03-24,f,0,6,,ACCEPTED,,X,115384774,2021,172632097,35A,C,2,,,2021,3,D,Drugs/Narcotics
2021,164743649,149319063,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:16:44.042,2021-04-05,f,20,6,,ACCEPTED,,X,128747141,2021,179024552,35A,C,25,,,2021,4,N,Not Applicable
2021,158359330,143727775,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:21.412,2021-04-01,f,8,6,,ACCEPTED,,X,115384786,2021,172632101,35A,C,2,,,2021,3,D,Drugs/Narcotics
2021,164743652,149319066,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:16:47.021,2021-04-07,f,0,6,,ACCEPTED,,X,128747150,2021,179024556,35A,C,25,,,2021,1,A,Alcohol
2021,158359331,143727776,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346426,f,2021-10-26 02:26:22.271,2021-03-30,f,13,6,,ACCEPTED,,X,115384789,2021,172632102,35A,C,2,,,2021,3,D,Drugs/Narcotics
2021,164743653,149319067,1,5,3,7,,30,27,M,10,20,R,27,,2021,42,40413829,f,2022-02-23 03:16:47.919,2021-04-07,f,7,6,,ACCEPTED,,X,128747153,2021,179024558,13B,C,33,,,2021,4,N,Not Applicable
2021,158359333,143727778,1,4,,,,33,30,M,30,50,,30,,2021,25426,40346420,f,2021-10-26 02:26:23.555,2021-04-01,f,19,6,,ACCEPTED,,X,115384795,2021,172632104,13A,C,35,,,2021,1,A,Alcohol
2021,158359335,143727779,1,1,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:24.737,2021-04-01,f,21,6,,ACCEPTED,,X,115384798,2021,172632105,23C,C,14,,,2021,4,N,Not Applicable
2021,158359338,143727782,1,4,,,,59,56,F,30,50,,56,,2021,25426,40346426,f,2021-10-26 02:26:26.409,2021-03-02,f,8,6,,ACCEPTED,,X,115384807,2021,172632108,290,C,35,,,2021,3,D,Drugs/Narcotics
2021,164743656,149319069,1,4,,,,36,33,M,10,20,,33,,2021,42,40413829,f,2022-02-23 03:16:49.822,2021-04-05,f,11,6,,ACCEPTED,,X,128747159,2021,179024560,240,C,33,,,2021,4,N,Not Applicable
2021,164743657,149319070,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:16:50.582,2021-04-08,f,4,6,,ACCEPTED,,X,128747162,2021,179024561,35A,C,22,,,2021,3,D,Drugs/Narcotics
2021,158359342,143727785,1,4,,,,35,32,F,30,50,,32,,2021,25426,40346420,f,2021-10-26 02:26:28.091,2021-04-02,f,12,6,,ACCEPTED,,X,115384816,2021,172632111,26A,C,15,,,2021,4,N,Not Applicable
2021,158359346,143727788,1,4,,,,33,30,M,10,50,,30,,2021,25426,40346420,f,2021-10-26 02:26:30.314,2021-04-02,f,13,6,,ACCEPTED,,X,115384825,2021,172632115,13B,C,35,,,2021,1,A,Alcohol
2021,164743659,149319072,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:16:52.482,2021-04-09,f,21,6,,ACCEPTED,,X,128747168,2021,179024563,35A,C,33,,,2021,3,D,Drugs/Narcotics
2021,158359347,143727788,2,4,,,,35,32,M,10,50,,32,,2021,25426,40346420,f,2021-10-26 02:26:30.314,2021-04-02,f,13,6,,ACCEPTED,,X,115384825,2021,172632115,13B,C,35,,,2021,1,A,Alcohol
2021,158359349,143727790,1,4,,,,23,20,F,30,50,R,20,,2021,25426,40346426,f,2021-10-26 02:26:31.15,2021-03-24,f,0,6,,ACCEPTED,,X,115384831,2021,172632117,13B,C,35,,,2021,4,N,Not Applicable
2021,164743661,149319074,2,4,,,,49,46,F,10,20,,46,,2021,42,40413829,f,2022-02-23 03:16:54.181,2021-04-11,f,18,6,,ACCEPTED,,X,128747176,2021,179024566,290,C,35,,,2021,1,A,Alcohol
2021,158359351,143727792,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:33.351,2021-04-02,f,15,6,,ACCEPTED,,X,115384837,2021,172632119,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,158359353,143727794,1,1,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:34.216,2021-04-02,f,16,6,,ACCEPTED,,X,115384843,2021,172632121,35A,C,24,,,2021,4,N,Not Applicable
2021,158359355,143727795,2,4,,,,23,20,F,30,50,,20,,2021,25426,40346420,f,2021-10-26 02:26:35.675,2021-04-02,f,15,6,,ACCEPTED,,X,115384846,2021,172632123,35A,C,44,,,2021,3,D,Drugs/Narcotics
2021,164743664,149319077,1,1,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:16:56.532,2021-04-12,f,9,6,,ACCEPTED,,X,128747183,2021,179024569,23C,C,17,,,2021,4,N,Not Applicable
2021,158359356,143727795,3,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:35.675,2021-04-02,f,15,6,,ACCEPTED,,X,115384846,2021,172632123,35A,C,44,,,2021,3,D,Drugs/Narcotics
2021,158359358,143727797,1,4,,,,67,64,M,10,50,,64,,2021,25426,40346420,f,2021-10-26 02:26:36.669,2021-04-02,f,16,6,,ACCEPTED,,X,115384852,2021,172632127,220,C,35,,F,2021,4,N,Not Applicable
2021,164743665,149319078,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:16:57.471,2021-04-12,f,11,6,,ACCEPTED,,X,128747186,2021,179024570,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,158359359,143727797,2,4,,,,48,45,F,30,50,,45,,2021,25426,40346420,f,2021-10-26 02:26:36.669,2021-04-02,f,16,6,,ACCEPTED,,X,115384852,2021,172632127,220,C,35,,F,2021,4,N,Not Applicable
2021,158359365,143727802,1,4,,,,76,73,M,10,50,,73,,2021,25426,40346420,f,2021-10-26 02:26:41.212,2021-04-02,f,19,6,,ACCEPTED,,X,115384867,2021,172632134,240,C,35,,,2021,3,D,Drugs/Narcotics
2021,164743668,149319081,1,4,,,,34,31,F,10,20,,31,,2021,42,40413829,f,2022-02-23 03:16:59.934,2021-04-13,f,12,6,,ACCEPTED,,X,128747195,2021,179024573,120,A,7,,,2021,4,N,Not Applicable
2021,158359369,143727805,1,4,,,,58,55,M,30,50,,55,,2021,25426,40346420,f,2021-10-26 02:26:43.049,2021-04-02,f,21,6,,ACCEPTED,,X,115384876,2021,172632138,13B,C,35,,,2021,1,A,Alcohol
2021,164743670,149319082,1,4,,,,71,68,F,10,20,,68,,2021,42,40413829,f,2022-02-23 03:17:00.709,2021-04-14,f,18,6,,ACCEPTED,,X,128747198,2021,179024574,240,C,33,,,2021,4,N,Not Applicable
2021,164743671,149319083,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:17:01.528,2021-04-18,f,21,6,,ACCEPTED,,X,128747201,2021,179024575,520,C,25,,,2021,1,A,Alcohol
2021,158359373,143727809,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:46.052,2021-04-03,f,0,6,,ACCEPTED,,X,115384888,2021,172632143,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,164743672,149319084,2,4,,,,63,60,M,10,20,,60,,2021,42,40413829,f,2022-02-23 03:17:02.77,2021-04-19,f,4,6,,ACCEPTED,,X,128747204,2021,179024576,280,C,8,,,2021,4,N,Not Applicable
2021,158359376,143727811,1,5,3,7,,28,25,M,10,50,,25,,2021,25426,40346420,f,2021-10-26 02:26:47.952,2021-04-03,f,0,6,,ACCEPTED,,X,115384895,2021,172632146,13B,C,41,,,2021,1,A,Alcohol
2021,164743674,149319086,1,1,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:17:04.329,2021-04-19,f,16,6,,ACCEPTED,,X,128747210,2021,179024578,23C,C,17,,,2021,4,N,Not Applicable
2021,158359379,143727814,1,4,,,,44,41,F,30,50,,41,,2021,25426,40346420,f,2021-10-26 02:26:48.83,2021-04-03,f,0,6,,ACCEPTED,,X,115384903,2021,172632149,13A,C,35,,,2021,1,A,Alcohol
2021,158359380,143727815,1,4,,,,32,29,F,30,50,,29,,2021,25426,40346420,f,2021-10-26 02:26:49.75,2021-04-03,f,0,6,,ACCEPTED,,X,115384906,2021,172632151,13B,C,35,,,2021,4,N,Not Applicable
2021,164743677,149319089,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:17:06.668,2021-04-20,f,9,6,,ACCEPTED,,X,128747219,2021,179024581,35A,C,40,,,2021,3,D,Drugs/Narcotics
2021,158359385,143727819,2,2,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:52.666,2021-04-03,t,0,6,,ACCEPTED,,X,115384918,2021,172632156,26A,C,35,,,2021,4,N,Not Applicable
2021,164743678,149319090,1,1,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-23 03:17:07.528,2021-04-20,f,22,6,,ACCEPTED,,X,128747222,2021,179024582,23C,C,44,,,2021,3,D,Drugs/Narcotics
2021,158359388,143727822,1,1,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:54.518,2021-04-03,f,0,6,,ACCEPTED,,X,115384927,2021,172632159,23C,C,24,,,2021,4,N,Not Applicable
2021,164743680,149319092,1,4,,,,48,45,F,10,20,,45,,2021,42,40413829,f,2022-02-23 03:17:09.03,2021-04-23,f,18,6,,ACCEPTED,,X,128747228,2021,179024584,13B,C,35,,,2021,3,D,Drugs/Narcotics
2021,158359390,143727824,1,5,1,4,,39,36,M,10,50,,36,,2021,25426,40346420,f,2021-10-26 02:26:56.374,2021-04-03,t,0,6,,ACCEPTED,,X,115384933,2021,172632161,13B,C,35,,,2021,4,N,Not Applicable
2021,159854710,145039422,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-11-20 02:55:49.157,2021-04-03,f,0,6,,ACCEPTED,,X,118209776,2021,174135376,370,C,15,,,2021,2,C,Computer Equipment (Handheld Devices)
2021,158359393,143727827,1,4,,,,58,55,F,30,50,R,55,,2021,25426,40346420,f,2021-10-26 02:26:58.307,2021-04-03,f,0,6,,ACCEPTED,,X,115384942,2021,172632164,13C,C,35,,,2021,4,N,Not Applicable
2021,158359394,143727828,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:26:59.313,2021-04-03,f,0,6,,ACCEPTED,,X,115384945,2021,172632165,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,158359396,143727830,1,4,,,,40,37,F,10,50,R,37,,2021,25426,40346420,f,2021-10-26 02:27:00.195,2021-04-03,f,0,6,,ACCEPTED,,X,115384951,2021,172632167,13C,C,35,,,2021,1,A,Alcohol
2021,164823649,149389059,2,4,,,,39,36,F,10,20,,36,,2021,42,40413829,f,2022-02-24 03:05:02.309,2021-04-26,f,10,6,,ACCEPTED,,X,128900423,2021,179103798,13B,C,25,,,2021,4,N,Not Applicable
2021,158359397,143727831,1,4,,,,19,16,F,30,50,R,16,,2021,25426,40346420,f,2021-10-26 02:27:01.277,2021-04-03,f,0,6,,ACCEPTED,,X,115384954,2021,172632168,11D,C,35,,,2021,1,A,Alcohol
2021,164823650,149389060,2,4,,,,73,70,M,10,40,,70,,2021,42,40413829,f,2022-02-24 03:05:03.211,2021-04-26,f,13,6,,ACCEPTED,,X,128900426,2021,179103799,13B,C,33,,,2021,4,N,Not Applicable
2021,158359398,143727832,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:27:02.156,2021-04-03,f,0,6,,ACCEPTED,,X,115384957,2021,172632169,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,158359400,143727834,1,4,,,,36,33,F,30,50,,33,,2021,25426,40346420,f,2021-10-26 02:27:03.054,2021-04-03,f,0,6,,ACCEPTED,,X,115384963,2021,172632171,13A,C,35,,,2021,1,A,Alcohol
2021,164823651,149389061,1,4,,,,63,60,F,10,40,R,60,,2021,42,40413829,f,2022-02-24 03:05:04.229,2021-04-26,f,17,6,,ACCEPTED,,X,128900429,2021,179103801,290,C,35,,,2021,3,D,Drugs/Narcotics
2021,158359401,143727835,1,4,,,,35,32,F,10,50,R,32,,2021,25426,40346420,f,2021-10-26 02:27:03.89,2021-04-04,f,0,6,,ACCEPTED,,X,115384966,2021,172632172,13B,C,35,,,2021,1,A,Alcohol
2021,164823652,149389062,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-24 03:05:05.327,2021-04-26,f,23,6,,ACCEPTED,,X,128900432,2021,179103802,35A,C,33,,,2021,4,N,Not Applicable
2021,158359406,143727839,1,4,,,,24,21,M,30,50,R,21,,2021,25426,40346420,f,2021-10-26 02:27:07.396,2021-04-04,f,0,6,,ACCEPTED,,X,115384979,2021,172632177,13B,C,35,,,2021,1,A,Alcohol
2021,165852501,150290731,2,4,,,,35,32,F,10,20,,32,,2021,42,40413829,f,2022-03-10 03:02:24.434,2021-04-27,f,9,6,,ACCEPTED,,X,132482780,2021,180154771,23H,C,24,,,2021,4,N,Not Applicable
2021,158359408,143727841,1,4,,,,33,30,F,30,50,R,30,,2021,25426,40346420,f,2021-10-26 02:27:08.375,2021-04-04,f,0,6,,ACCEPTED,,X,115384986,2021,172632180,11C,C,35,,,2021,1,A,Alcohol
2021,158359410,143727843,1,4,,,,47,44,F,10,50,R,44,,2021,25426,40346420,f,2021-10-26 02:27:09.59,2021-04-04,f,0,6,,ACCEPTED,,X,115384990,2021,172632182,220,C,35,,F,2021,4,N,Not Applicable
2021,158359418,143727850,1,4,,,,20,17,M,30,50,R,17,,2021,25426,40346420,f,2021-10-26 02:27:14.696,2021-04-04,f,0,6,,ACCEPTED,,X,115385011,2021,172632191,13C,C,35,,,2021,1,A,Alcohol
2021,164823659,149389069,1,1,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-24 03:05:11.005,2021-04-28,f,13,6,,ACCEPTED,,X,128900453,2021,179103809,23C,C,17,,,2021,4,N,Not Applicable
2021,158359421,143727853,1,4,,,,55,52,F,10,50,R,52,,2021,25426,40346420,f,2021-10-26 02:27:18.39,2021-04-04,f,0,6,,ACCEPTED,,X,115385023,2021,172632194,290,C,35,,,2021,3,D,Drugs/Narcotics
2021,164823661,149389071,1,1,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-24 03:05:12.787,2021-04-28,f,21,6,,ACCEPTED,,X,128900459,2021,179103812,23C,C,24,,,2021,4,N,Not Applicable
2021,158359425,143727857,1,4,,,,32,29,F,30,50,R,29,,2021,25426,40346420,f,2021-10-26 02:27:21.356,2021-04-04,f,0,6,,ACCEPTED,,X,115385037,2021,172632199,100,C,26,,,2021,1,A,Alcohol
2021,164823663,149389073,2,4,,,,65,62,F,10,20,R,62,,2021,42,40413829,f,2022-02-24 03:05:14.646,2021-04-29,f,20,6,,ACCEPTED,,X,128900465,2021,179103814,290,C,35,,,2021,4,N,Not Applicable
2021,158359427,143727858,1,4,,,,34,31,M,30,50,R,31,,2021,25426,40346420,f,2021-10-26 02:27:22.314,2021-04-04,f,0,6,,ACCEPTED,,X,115385041,2021,172632203,13B,C,35,,,2021,1,A,Alcohol
2021,164823664,149389074,2,4,,,,25,22,F,10,20,,22,,2021,42,40413829,f,2022-02-24 03:05:15.465,2021-04-29,f,22,6,,ACCEPTED,,X,128900468,2021,179103815,220,C,35,,N,2021,4,N,Not Applicable
2021,164823665,149389075,1,8,,,,104,NS,X,99,50,,,,2021,42,40413829,f,2022-02-24 03:05:16.446,2021-04-30,f,14,6,,ACCEPTED,,X,128900471,2021,179103816,520,C,33,,,2021,1,A,Alcohol
2021,158359432,143727862,1,4,,,,13,10,M,30,50,R,10,,2021,25426,40346420,f,2021-10-26 02:27:25.256,2021-04-04,t,0,6,,ACCEPTED,,X,115385053,2021,172632208,13B,C,35,,,2021,4,N,Not Applicable
2021,164823666,149389076,1,8,,,,104,NS,X,99,50,,,,2021,42,40414440,f,2022-02-24 03:05:17.268,2021-05-01,f,20,6,,ACCEPTED,,X,128900474,2021,179103817,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,158359433,143727863,1,4,,,,44,41,M,10,50,R,41,,2021,25426,40346420,f,2021-10-26 02:27:26.386,2021-04-04,f,0,6,,ACCEPTED,,X,115385059,2021,172632209,13A,C,35,,,2021,1,A,Alcohol
2021,164823667,149389077,1,8,,,,104,NS,X,99,50,,,,2021,42,40414440,f,2022-02-24 03:05:18.605,2021-05-02,f,20,6,,ACCEPTED,,X,128900477,2021,179103818,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,158798673,144106569,2,4,,,,46,43,F,10,50,R,43,,2021,25426,40346420,f,2021-10-30 01:55:14.338,2021-04-05,f,0,6,,ACCEPTED,,X,116150412,2021,173077605,13A,C,35,,,2021,1,A,Alcohol
2021,158359438,143727867,1,4,,,,29,26,M,10,50,,26,,2021,25426,40346420,f,2021-10-26 02:27:28.554,2021-04-04,f,0,6,,ACCEPTED,,X,115385069,2021,172632214,13A,C,35,,,2021,3,D,Drugs/Narcotics
2021,164823668,149389078,1,8,,,,104,NS,X,99,50,,,,2021,42,40414440,f,2022-02-24 03:05:19.544,2021-05-02,f,23,6,,ACCEPTED,,X,128900480,2021,179103819,370,C,35,,,2021,4,N,Not Applicable
2021,158359447,143727874,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:27:34.236,2021-04-05,f,0,6,,ACCEPTED,,X,115385089,2021,172632221,35A,C,33,,,2021,3,D,Drugs/Narcotics
2021,158359448,143727875,1,1,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:27:35.078,2021-04-05,f,0,6,,ACCEPTED,,X,115385092,2021,172632223,220,C,24,,N,2021,4,N,Not Applicable
2021,158359450,143727877,1,4,,,,61,58,F,10,50,,58,,2021,25426,40346420,f,2021-10-26 02:27:36.111,2021-04-05,f,0,6,,ACCEPTED,,X,115385098,2021,172632226,13B,C,35,,,2021,3,D,Drugs/Narcotics
2021,158359452,143727878,1,4,,,,63,60,M,10,50,R,60,,2021,25426,40346420,f,2021-10-26 02:27:37.332,2021-04-05,f,0,6,,ACCEPTED,,X,115385101,2021,172632228,290,C,35,,,2021,4,N,Not Applicable
2021,158798674,144106570,1,4,,,,28,25,M,10,50,R,25,,2021,25426,40346420,f,2021-10-30 01:55:16.434,2021-04-05,f,0,6,,ACCEPTED,,X,116150415,2021,173077607,13A,C,35,,,2021,1,A,Alcohol
2021,164915554,149468367,1,8,,,,104,NS,X,99,50,,,,2021,42,40414440,f,2022-02-25 03:04:15.5,2021-05-06,f,11,6,,ACCEPTED,,X,129059648,2021,179198134,35A,C,40,,,2021,3,D,Drugs/Narcotics
2021,158359457,143727882,1,4,,,,28,25,M,10,50,R,25,,2021,25426,40346420,f,2021-10-26 02:27:40.534,2021-04-02,f,0,6,,ACCEPTED,,X,115385113,2021,172632232,13B,C,35,,,2021,4,N,Not Applicable
2021,165852504,150290734,1,1,,,,104,NS,X,99,50,,,,2021,42,40414440,f,2022-03-10 03:02:27.196,2021-05-06,f,15,6,,ACCEPTED,,X,132482810,2021,180154774,23C,C,17,,,2021,3,D,Drugs/Narcotics
2021,158359460,143727885,1,8,,,,104,NS,X,99,50,,,,2021,25426,40346420,f,2021-10-26 02:27:42.291,2021-04-05,f,0,6,,ACCEPTED,,X,115385122,2021,172632235,520,C,25,,,2021,1,A,Alcohol
2021,164915556,149468369,1,4,,,,10,07,F,10,20,,07,,2021,42,40414440,f,2022-02-25 03:04:17.28,2021-05-03,f,0,6,,ACCEPTED,,X,129059654,2021,179198136,11D,C,35,,,2021,4,N,Not Applicable
2021,164915557,149468370,1,8,,,,104,NS,X,99,50,,,,2021,42,40414440,f,2022-02-25 03:04:18.159,2021-05-09,f,10,6,,ACCEPTED,,X,129059657,2021,179198137,35A,C,33,,,2021,3,D,Drugs/Narcotics
2021,158359464,143727889,1,4,,,,31,28,M,30,50,R,28,,2021,25426,40346420,f,2021-10-26 02:27:45.317,2021-04-05,f,0,6,,ACCEPTED,,X,115385134,2021,172632240,13A,C,35,,,2021,1,A,Alcohol
